1000.0  15.3705980378
1001.001001  15.3340297624
1002.00400802  15.2975632441
1003.00902708  15.2611983493
1004.01606426  15.2249349442
1005.02512563  15.1887728952
1006.0362173  15.1527120688
1007.04934542  15.1167523314
1008.06451613  15.0808935495
1009.08173562  15.0451355897
1010.1010101  15.0094783187
1011.1223458  14.9739216029
1012.14574899  14.9384653093
1013.17122594  14.9031093044
1014.19878296  14.8678534552
1015.2284264  14.8326976284
1016.2601626  14.797641691
1017.29399797  14.76268551
1018.3299389  14.7278289522
1019.36799185  14.6930718849
1020.40816327  14.658414175
1021.45045965  14.6238556899
1022.49488753  14.5893962966
1023.54145343  14.5550358624
1024.59016393  14.5207742548
1025.64102564  14.486611341
1026.69404517  14.4525469885
1027.74922919  14.4185810648
1028.80658436  14.3847134375
1029.8661174  14.3509439742
1030.92783505  14.3172725425
1031.99174407  14.2836990101
1033.05785124  14.250223245
1034.12616339  14.2168451148
1035.19668737  14.1835644876
1036.26943005  14.1503812313
1037.34439834  14.1172952139
1038.42159917  14.0843063036
1039.5010395  14.0514143684
1040.58272633  14.0186192768
1041.66666667  13.9859208968
1042.75286757  13.953319097
1043.84133612  13.9208137457
1044.93207941  13.8884047114
1046.0251046  13.8560918627
1047.12041885  13.8238750683
1048.21802935  13.7917541968
1049.31794334  13.759729117
1050.42016807  13.7277996978
1051.52471083  13.6959658081
1052.63157895  13.6642273169
1053.74077977  13.6325840932
1054.85232068  13.6010360063
1055.96620908  13.5695829253
1057.08245243  13.5382247195
1058.2010582  13.5069612583
1059.3220339  13.4757924113
1060.44538706  13.4447180478
1061.57112527  13.4137380375
1062.69925611  13.3828522502
1063.82978723  13.3520605556
1064.9627263  13.3213628235
1066.09808102  13.290758924
1067.23585912  13.260248727
1068.37606838  13.2298321027
1069.51871658  13.1995089213
1070.66381156  13.169279053
1071.8113612  13.1391423684
1072.96137339  13.1090987378
1074.11385607  13.0791480318
1075.2688172  13.0492901212
1076.4262648  13.0195248765
1077.5862069  12.9898521688
1078.74865156  12.9602718689
1079.91360691  12.930783848
1081.08108108  12.9013879771
1082.25108225  12.8720841274
1083.42361863  12.8428721704
1084.59869848  12.8137519775
