# NAME : ngc3783_00.50_NGC4725
    905.94   0.00231158636725 
    910.94   0.00419274525626 
    915.94   0.00975322271592 
    920.94    0.0133144253371 
    925.95      0.01831510845 
    930.95    0.0169452450675 
    935.95    0.0143625291028 
    940.95   0.00738558474441 
    945.95    0.0106232964181 
    950.95    0.0218632986309 
    955.95   0.00593529459319 
    960.95    0.0128812423921 
    965.96    0.0124369999351 
    970.96    0.0202323950911 
    975.96    0.0163722037039 
    980.96   0.00808482522063 
    985.96    0.0224298590319 
    990.96    0.0224974351002 
    995.96    0.0188620474849 
   1000.97   0.00835308515538 
   1005.97    0.0140476108569 
   1010.97    0.0210123699557 
   1015.97   0.00929070051687 
   1020.97    0.0224589840741 
   1025.97    0.0193172060062 
   1030.97    0.0386486529335 
   1035.97    0.0415038254502 
   1040.98    0.0220985051624 
   1045.98    0.0264207318354 
   1050.98    0.0199233547406 
   1055.98    0.0149361431222 
   1060.98     0.022680097941 
   1065.98    0.0161228941228 
   1070.98    0.0163500349412 
   1075.99    0.0177630666549 
   1080.99    0.0148883728664 
   1085.99    0.0138938844746 
   1090.99    0.0164390918609 
   1095.99    0.0144356022788 
   1100.99    0.0129111956707 
   1105.99    0.0146428112789 
    1111.0    0.0130936117914 
    1116.0    0.0143266803484 
    1121.0    0.0144345282384 
    1126.0    0.0138784944269 
    1131.0    0.0137433442702 
    1136.0    0.0129721285459 
    1141.0    0.0140924784984 
    1146.0    0.0142847570577 
   1151.01    0.0145752792122 
   1156.01    0.0145536104087 
   1161.01    0.0148794658569 
   1166.01    0.0151186397852 
   1171.01    0.0161503060062 
   1176.01    0.0151090941799 
   1181.01    0.0127253625716 
   1186.02    0.0140565401523 
   1191.02    0.0147132947517 
   1196.02    0.0109196189088 
   1201.02   0.00401649683125 
   1206.02   0.00597085121913 
   1211.02    0.0277787391976 
   1216.02    0.0806080516308 
   1221.02    0.0643965418493 
   1226.03    0.0406244937885 
   1231.03    0.0288532823998 
   1236.03    0.0216217928884 
   1241.03    0.0253499474509 
   1246.03     0.021813275496 
   1251.03    0.0186512979971 
   1256.03    0.0184698847398 
   1261.04    0.0168949442281 
   1266.04    0.0149256769612 
   1271.04    0.0142823648442 
   1276.04    0.0131420979265 
   1281.04    0.0128932123816 
   1286.04    0.0119196041664 
   1291.04   0.00899688709903 
   1296.04    0.0127978734997 
   1301.05    0.0141476871103 
   1306.05     0.014143716945 
   1311.05    0.0131139496919 
   1316.05    0.0115779812575 
   1321.05   0.00900800039691 
   1326.05    0.0111536760979 
   1331.05    0.0122723273557 
   1336.06    0.0126708999044 
   1341.06    0.0121464639549 
   1346.06    0.0118070232239 
